0.023219954	-80.0609
0.026122448	-78.6855
0.029024943	-78.2323
0.031927437	-77.7817
0.034829931	-77.3338
0.037732426	-76.4455
0.040634920	-76.0052
0.043537414	-76.8883
0.046439909	-77.3338
0.049342403	-77.7817
0.052244897	-77.7817
0.055147392	-77.7817
0.058049886	-77.7817
0.060952380	-77.7817
0.063854875	-77.3338
0.066757369	-76.4455
0.069659863	-76.4455
0.072562358	-76.8883
0.075464852	-77.3338
0.078367346	-77.7817
0.081269841	-77.7817
0.084172335	-77.7817
0.087074829	-77.7817
0.089977324	-77.7817
0.092879818	-77.3338
0.095782312	-76.4455
0.098684807	-76.4455
0.101587301	-76.8883
0.104489795	-77.3338
0.107392290	-78.2323
0.110294784	-78.2323
0.113197278	-78.2323
0.116099773	-77.7817
0.119002267	-77.7817
0.121904761	-77.3338
0.124807256	-76.4455
0.127709750	-76.0052
0.130612244	-76.4455
0.133514739	-76.8883
0.136417233	-77.7817
0.139319727	-78.2323
0.142222222	-78.6855
0.145124716	-78.6855
0.148027210	-78.2323
0.150929705	-77.3338
0.153832199	-77.3338
0.156734693	-76.4455
0.159637188	-76.4455
0.162539682	-77.7817
0.165442176	-78.2323
0.168344671	-156.465
0.171247165	-157.371
0.174149659	-157.371
0.177052154	-156.465
0.179954648	-155.563
0.182857142	-154.668
0.185759637	-152.01
0.188662131	-152.01
0.191564625	-155.563
0.194467120	-157.371
0.197369614	-157.371
0.200272108	-157.371
0.203174603	-158.283
0.206077097	-156.465
0.208979591	-156.465
0.211882086	-152.891
0.214784580	-151.135
0.217687074	-154.668
0.220589569	-155.563
0.223492063	-157.371
0.226394557	-157.371
0.229297052	-157.371
0.232199546	-157.371
0.235102040	-157.371
0.238004535	-156.465
0.240907029	-155.563
0.243809523	-152.891
0.246712018	-154.668
0.249614512	-156.465
0.252517006	-157.371
0.255419501	-157.371
0.258321995	-157.371
0.261224489	-156.465
0.264126984	-156.465
0.267029478	-156.465
0.269931972	-155.563
0.272834467	-152.01
0.275736961	-151.135
0.278639455	-156.465
0.281541950	-157.371
0.284444444	-103.826
0.287346938	-103.826
