0.023219954	-174.614
0.026122448	174.614
0.029024943	174.614
0.031927437	174.614
0.034829931	174.614
0.037732426	174.614
0.040634920	174.614
0.043537414	174.614
0.046439909	174.614
0.049342403	174.614
0.052244897	174.614
0.055147392	174.614
0.058049886	174.614
0.060952380	174.614
0.063854875	173.608
0.066757369	173.608
0.069659863	173.608
0.072562358	173.608
0.075464852	173.608
0.078367346	173.608
0.081269841	173.608
0.084172335	173.608
0.087074829	173.608
0.089977324	173.608
0.092879818	174.614
0.095782312	174.614
0.098684807	174.614
0.101587301	174.614
0.104489795	174.614
0.107392290	174.614
0.110294784	174.614
0.113197278	173.608
0.116099773	173.608
0.119002267	173.608
0.121904761	173.608
0.124807256	173.608
0.127709750	173.608
0.130612244	173.608
0.133514739	173.608
0.136417233	173.608
0.139319727	173.608
0.142222222	173.608
0.145124716	173.608
0.148027210	173.608
0.150929705	172.609
0.153832199	172.609
0.156734693	172.609
0.159637188	172.609
0.162539682	172.609
0.165442176	172.609
0.168344671	172.609
0.171247165	172.609
0.174149659	172.609
0.177052154	172.609
0.179954648	172.609
0.182857142	172.609
0.185759637	172.609
0.188662131	172.609
0.191564625	172.609
0.194467120	172.609
0.197369614	172.609
0.200272108	172.609
0.203174603	172.609
0.206077097	172.609
0.208979591	173.608
0.211882086	173.608
0.214784580	173.608
0.217687074	173.608
0.220589569	174.614
0.223492063	174.614
0.226394557	174.614
0.229297052	174.614
0.232199546	174.614
0.235102040	174.614
0.238004535	173.608
0.240907029	173.608
0.243809523	173.608
0.246712018	173.608
0.249614512	173.608
0.252517006	173.608
0.255419501	173.608
0.258321995	173.608
0.261224489	172.609
0.264126984	173.608
0.267029478	173.608
0.269931972	173.608
0.272834467	173.608
0.275736961	173.608
0.278639455	173.608
0.281541950	173.608
0.284444444	173.608
0.287346938	173.608
0.290249433	173.608
0.293151927	173.608
0.296054421	173.608
0.298956916	174.614
0.301859410	174.614
0.304761904	174.614
0.307664399	174.614
0.310566893	174.614
0.313469387	174.614
0.316371882	175.626
0.319274376	175.626
0.322176870	175.626
0.325079365	175.626
0.327981859	175.626
0.330884353	175.626
0.333786848	175.626
0.336689342	176.643
0.339591836	176.643
0.342494331	176.643
0.345396825	176.643
0.348299319	176.643
0.351201814	177.666
0.354104308	177.666
0.357006802	177.666
0.359909297	177.666
0.362811791	177.666
0.365714285	177.666
0.368616780	177.666
0.371519274	176.643
0.374421768	177.666
0.377324263	176.643
0.380226757	177.666
0.383129251	176.643
0.386031746	175.626
0.388934240	170.626
